X0, Y0, X5, Y5, X10, Y10, X15, Y15, X20, Y20, X25, Y25, X30, Y30, X35, Y35, X40, Y40, X45, Y45, X50, Y50, X55, Y55, X60, Y60, X65, Y65, X70, Y70, X75, Y75, X80, Y80, X85, Y85, X90, Y90, X95, Y95, X100, Y100, Symbol
1.838336,-0.492003,1.502988,-0.7149148,0.8742704,-1.035895,0.05706024,-0.9910417,0.05706024,-0.9910417,-0.6569338,-0.6560783,-0.6569338,-0.6560783,-1.049986,-0.06888676,-1.323956,0.2837152,-1.353573,0.6784201,-1.287861,1.270251,-1.105119,1.579832,-0.8253188,1.995647,0.2552519,2.549291,0.2552519,2.549291,1.347649,2.717066,1.88752,2.706437,2.26204,2.532701,2.68282,2.327015,3.072076,1.355406,3.141219,-0.3277793,1
-1.616499,-1.301487,-1.616499,-1.301487,-2.521184,-0.8522773,-2.447149,-0.9077263,-2.482186,0.02740145,-2.482186,0.02740145,-2.506414,0.6855674,-2.274746,0.8503366,-2.10672,1.35057,-1.484905,2.07887,-0.9193401,2.365744,-0.9193401,2.365744,-0.0633688,2.543491,0.7122116,2.594695,0.7122116,2.594695,1.921995,2.261636,2.340665,1.968209,2.736998,0.9790964,2.777474,0.6295285,2.777474,0.6295285,2.606802,-0.5937052,1
-1.537278,-1.964865,-2.862071,-0.8178425,-2.862071,-0.8178425,-2.689639,-0.1113601,-2.689639,-0.1113601,-2.575827,0.7193637,-2.575827,0.7193637,-1.988939,1.156427,-1.820989,1.73005,-1.386813,2.172806,-0.8925548,2.562806,-0.1046619,2.800944,1.130262,3.017849,1.130262,3.017849,1.658921,2.889182,2.155474,2.539347,2.668955,1.842114,2.772393,1.190495,2.772393,1.190495,2.653903,0.5032306,2.573941,-1.110046,1
-1.503612,-2.253386,-2.428131,-1.526016,-2.722453,-0.8202882,-2.722453,-0.8202882,-2.326202,0.3360457,-2.056294,0.9216638,-2.056294,0.9216638,-1.596861,1.483038,-1.228245,2.010371,-0.8044405,2.269685,-0.08459663,2.561009,-0.08459663,2.561009,1.491363,2.730177,2.096703,2.533855,2.442089,2.213671,2.442089,2.213671,2.58226,1.720257,2.61091,1.342952,2.540698,0.7898936,2.324401,0.1375165,1.846198,-0.9080005,1
-1.401953,-1.816829,-1.989557,-1.514204,-2.494715,-0.8721786,-2.810133,-0.3314424,-3.101638,0.1831388,-2.788442,1.79353,-2.788442,1.79353,-2.132519,2.554479,-1.68606,2.93495,0.01103401,3.26164,0.6681261,3.275226,1.18741,3.090384,1.857562,2.389148,1.997461,1.958436,1.438272,0.3408046,0.8137178,-0.3879147,-0.2266092,-1.032758,-0.2266092,-1.032758,-0.6287184,-1.275913,-1.314861,-1.448768,-0.9466491,-1.265698,1
-2.813329,-1.31963,-3.259867,-0.6762424,-3.259867,-0.6762424,-3.520926,-0.03346729,-3.277506,1.101765,-2.789898,1.668098,-2.789898,1.668098,-2.346642,2.151471,-1.854417,2.389955,-1.235239,2.578926,0.5616999,2.717374,0.5616999,2.717374,0.9209433,2.520878,1.672858,1.814689,1.827722,1.217956,1.797858,0.6650758,1.797858,0.6650758,1.105485,-1.018834,0.5511656,-1.463894,0.5511656,-1.463894,-0.5251617,-1.889526,1
-3.761033,0.3450489,-3.7865,0.6697197,-2.953116,2.031952,-2.148136,2.466521,-1.644164,2.616324,-0.4859428,2.639265,0.7803688,2.673349,1.185611,2.323049,1.427398,1.498216,1.236321,0.9288979,0.757019,0.2187347,0.3826036,-0.4165845,-0.5677738,-1.441574,-0.5677738,-1.441574,-1.425796,-1.85972,-2.853076,-1.406277,-2.853076,-1.406277,-2.883141,-1.241904,-3.264771,-0.858469,-3.233289,-0.4226303,-2.871987,-0.7583632,1
1.658155,-0.3170729,1.630508,-0.6799808,0.5415945,-1.713105,-0.3934965,-1.783504,-0.3934965,-1.783504,-2.048822,-1.287153,-2.758351,-0.4220324,-2.631303,-0.06527233,-2.82527,0.4464769,-2.610123,1.450212,-2.787017,1.601521,-1.894492,2.284732,-0.4489937,2.556349,-0.4489937,2.556349,0.6827755,2.469909,1.047914,2.2802,1.753008,1.608664,1.913357,1.283843,1.923175,0.9595761,1.712779,-0.01199913,1.345637,-1.466437,1
1.578309,1.795424,1.542208,1.650292,0.9761267,0.6961827,0.6494579,0.1477962,-0.6193476,-1.24491,-1.652495,-1.400175,-2.774855,-1.545658,-2.720846,-1.17741,-3.002768,0.08706713,-3.176876,1.178406,-3.097566,1.67722,-2.653997,2.203341,-2.490326,2.275559,-1.920877,2.091525,-0.8035936,1.024992,-0.4177494,0.6982684,0.4324884,0.07439852,1.549087,-0.4735732,2.277928,-0.7641826,2.367169,-0.8242102,2.52529,-1.825109,2
2.094728,2.19041,2.07157,2.184874,1.61175,1.390788,0.88904,0.4864993,-0.3758774,-0.372889,-1.080259,-0.8236761,-1.080259,-0.8236761,-2.460318,-1.019634,-2.463764,-0.5959716,-2.84762,-0.02747869,-3.001359,0.723928,-2.673759,1.46485,-2.726162,1.92354,-2.364663,2.642773,-2.085249,2.639944,-1.635101,1.988402,-1.635101,1.988402,-0.6437368,1.065968,-0.187438,0.7368832,1.393955,-0.6502328,2.152942,-1.206601,2
2.421808,2.198073,2.371946,2.431197,2.355692,2.502262,2.235601,2.264517,1.572878,1.153243,1.063412,0.4833074,-0.9572887,-0.7870564,-2.140233,-0.9704506,-2.387407,-0.9473901,-3.174591,-0.09083271,-3.132518,0.2709718,-3.355425,1.432673,-2.9708,2.199978,-2.438,2.720744,-1.888748,2.655587,-1.183042,1.971366,-0.7442436,1.486101,0.4102993,0.4115882,1.312888,-0.01842022,2.540685,-0.8946786,2.715531,-1.542616,2
2.538893,2.07308,2.488041,2.343326,2.386096,2.47754,2.078275,1.938817,1.61496,1.366392,0.6868162,0.3653989,0.1407175,0.1191678,-0.7432833,-0.2026305,-1.225727,-0.2340775,-1.842865,0.6096635,-1.895245,1.290298,-2.123359,1.871867,-2.100989,2.606211,-1.665498,2.94917,-1.240856,2.872536,-0.5736647,2.376699,-0.1903028,1.946538,1.0418,1.220536,2.146684,0.5514622,2.530183,0.3461471,2.756231,-1.079233,2
2.51001,1.560546,2.115191,2.326819,2.058461,2.342864,2.00306,2.193724,1.543677,1.357432,0.740696,0.3008986,0.09343052,-0.0405302,-0.8357987,-0.3108215,-1.108332,-0.3414569,-1.516428,0.1515861,-1.652921,0.5576448,-1.892475,1.801126,-1.707933,2.330268,-1.551163,2.592792,-1.322217,2.507628,-1.053635,2.263851,-0.5741158,1.512847,0.6683273,0.7084579,1.942403,0.06993484,2.304346,-0.2564664,2.604028,-1.10569,2
2.772944,2.163871,2.707355,2.360909,2.626596,2.248256,2.570405,1.996535,1.81465,0.9565101,1.243133,0.3061681,0.2120905,-0.4514518,-0.1340847,-0.5299935,-0.4521341,-0.5604963,-0.9734621,-0.01117849,-1.054393,0.4692078,-1.050673,0.9551463,-0.9312787,1.532497,-0.994473,2.290311,-0.9409757,2.557576,-0.3396244,2.668997,0.1325626,2.050649,1.129432,1.240719,1.818299,0.934381,2.689271,0.2876248,3.257201,-0.07876587,2
