X0, Y0, X5, Y5, X10, Y10, X15, Y15, X20, Y20, X25, Y25, X30, Y30, X35, Y35, X40, Y40, X45, Y45, X50, Y50, X55, Y55, X60, Y60, X65, Y65, X70, Y70, X75, Y75, X80, Y80, X85, Y85, X90, Y90, X95, Y95, X100, Y100, Symbol
0.9495357, 0.2221453, 0.9937634, 0.480634, 0.9300105, 0.6137112, 0.8059738, 0.8217771, 0.7145121, 0.9137902, 0.5211685, 1, 0.3199465, 0.9880148, 0.2069855, 0.871971, 0.05265757, 0.7229752, 0, 0.5147762, 0.9426991, 0.1431825, 0.1221437, 0.113338, 0.2326679, 0.04091676, 0.4527363, 0.01872822, 0.6619554, 0, 0.7571699, 0.03538366, 0.8909479, 0.09331635, 0.9752169, 0.1963545, 0.9815055, 0.2616154, 0.9426991, 0.1431825, 0.9426991, 0.1431825, O
0.9541901, 0.3604911, 1, 0.567276, 0.9640379, 0.6647419, 0.8580568, 0.825608, 0.705628, 0.9582468, 0.8851637, 0.1587667, 0.4321191, 0.9719183, 0.1960023, 0.8251057, 0.06457523, 0.6717197, 0, 0.4696906, 0.8851637, 0.1587667, 0.1255277, 0.195999, 0.2157955, 0.1203905, 0.3973509, 0.03944645, 0.7090514, 0.06401215, 0.8851637, 0.1587667, 0.8474666, 0.1836168, 0.9020411, 0.2782831, 0.9143481, 0.3055699, 0.8851637, 0.1587667, 0.8851637, 0.1587667, O
0.7198278, 0.1846427, 0.8576105, 0.2967449, 0.962957, 0.4095397, 1, 0.5711653, 0.9231405, 0.7605437, 0.8412566, 0.8479305, 0.7860652, 0.9174724, 0.593102, 0.9965293, 0.4675772, 1, 0.3396663, 0.9702013, 0.1126947, 0.8323599, 0, 0.6362846, 0.00157477, 0.5152602, 0.0965142, 0.3030829, 0.2072449, 0.2268961, 0.3019736, 0.1723214, 0.5730151, 0.09896556, 0.6683743, 0.08256236, 0.7719141, 0.1177926, 0.7783372, 0, 0.7783372, 0, O
0.2961061, 0, 0.5357745, 0.2129164, 0.6788012, 0.2378776, 0.908375, 0.3306484, 0.9807634, 0.4171095, 1, 0.5172155, 0.9691157, 0.7400602, 0.8471687, 0.9023743, 0.7494192, 0.9648082, 0.5232415, 1, 0.2661108, 0.9310449, 0.1713867, 0.8619388, 0.07704306, 0.7794198, 0, 0.6114951, 0.006503877, 0.4704324, 0.05061669, 0.3811518, 0.1821816, 0.2389213, 0.2724101, 0.2028905, 0.4692468, 0.1286862, 0.5875508, 0.001718491, 0.5875508, 0.001718491, O
0.5471556, 0.1285081, 0.8339772, 0.2853853, 0.9138995, 0.3320746, 1, 0.4852152, 0.6916332, 0, 0.9026375, 0.7807457, 0.7712058, 0.9404759, 0.5940967, 1, 0.6916332, 0, 0.2976975, 0.9492502, 0.1079883, 0.8569617, 0.003228433, 0.7223197, 0.6916332, 0, 0.04136849, 0.4900814, 0.1280248, 0.3516102, 0.2834965, 0.2248024, 0.6916332, 0, 0.5540235, 0.1461676, 0.6534828, 0.1281406, 0.6916332, 0, 0.6916332, 0, O
0.9197459, 0.2613648, 0.9959286, 0.4413173, 0.9625608, 0.6625146, 0.8958302, 0.7599002, 0.743912, 0.923816, 0.5233889, 1, 0.278855, 0.959721, 0.1943238, 0.9339293, 0.03107374, 0.7641485, 0.001230702, 0.5774757, 0.04397298, 0.3806784, 0.1452504, 0.1848755, 0.265833, 0.04962148, 0.3828847, 0.01257316, 0.568629, 0, 0.7127869, 0.05210445, 0.8125648, 0.1753105, 0.8984815, 0.2682248, 0.9293038, 0.2852618, 0.9660605, 0.2635698, 0.949778, 0.2149925, O
0.900762, 0.2072497, 1, 0.5175943, 0.988803, 0.6333691, 0.8691418, 0.8363811, 0.79334, 0.9106182, 0.6004249, 0.9636675, 0.4067267, 1, 0.2192071, 0.9240469, 0.06792601, 0.8245187, 0, 0.6387654, 0.005013418, 0.5381805, 0.1148782, 0.2544533, 0.1918528, 0.1816702, 0.3030318, 0.0533256, 0.4815461, 0, 0.6589116, 0.006099031, 0.7512025, 0.02867641, 0.8613045, 0.1109285, 0.9369659, 0.2021604, 0.9545873, 0.2076736, 0.9545873, 0.2076736, O
0.885261, 0.2005066, 0.9787197, 0.4638736, 1, 0.6376307, 0.971751, 0.7385571, 0.858369, 0.8794636, 0.6985532, 0.9920103, 0.5260753, 0.9837573, 0.3028137, 0.8965705, 0.1825433, 0.8340694, 0.02393089, 0.6706692, 0.001219256, 0.4907289, 0.03806023, 0.3864222, 0.09376466, 0.2092182, 0.216528, 0.07842875, 0.4281769, 0.01050268, 0.6470428, 0, 0.8069782, 0.08825002, 0.8387461, 0.1356211, 0.9277839, 0.1907303, 0.939297, 0.2079774, 0.939297, 0.2079774, O
0.3605286, 0, 0.3970844, 0.1071264, 0.4606882, 0.132927, 0.6962929, 0.1988304, 0.8979132, 0.293122, 0.9487604, 0.3673424, 0.9946406, 0.5524604, 0.9645681, 0.7422546, 0.9110823, 0.8263571, 0.8353298, 0.8725994, 0.5135615, 0.1382636, 0.401764, 1, 0.1889715, 0.9317786, 0.09185638, 0.8810514, 0, 0.7504635, 0.01283206, 0.6559335, 0.08550505, 0.4427409, 0.2716088, 0.2386554, 0.4056132, 0.1482272, 0.5135615, 0.1382636, 0.5135615, 0.1382636, O
0.4645114, 0.05648192, 0.6593278, 0.1739208, 0.6593278, 0.1739208, 0.9012402, 0.2471011, 1, 0.4024471, 0.9945766, 0.5057319, 0.9264331, 0.7023616, 0.7807984, 0.8482796, 0.6984089, 0.913763, 0.4964371, 0.9843297, 0.3024217, 0.9675267, 0.1723491, 0.8761758, 0.01658314, 0.7400733, 0, 0.6424552, 0.02418786, 0.4451965, 0.1442093, 0.295718, 0.233467, 0.2466907, 0.4307233, 0.2031246, 0.5880784, 0.1113392, 0.6268521, 0, 0.6268521, 0, O
0.8333133, 0.14258, 0.9640486, 0.2912687, 1, 0.4681738, 0.9966917, 0.5771596, 0.9030626, 0.7786241, 0.8596699, 0.8701806, 0.7015042, 0.9852855, 0.5907882, 1, 0.3435367, 0.9672354, 0.2383834, 0.9027578, 0.06408732, 0.7754529, 0.03759986, 0.6849732, 0.01362501, 0.4856231, 0.1154692, 0.2879095, 0.1753878, 0.229727, 0.2938769, 0.1730634, 0.4988906, 0.0634897, 0.7642595, 0.02293322, 0.8365738, 0.0240425, 0.8608199, 0, 0.8608199, 0, O
0.8074848, 0, 0.9943244, 0.1643158, 1, 0.2624292, 0.9831749, 0.3948957, 0.8719344, 0.771099, 0.8020707, 0.8662108, 0.732336, 0.9388978, 0.4908625, 1, 0.2455982, 0.9073107, 0.1384843, 0.8345294, 0.8341555, 0.02207492, 0, 0.4605742, 0.02307389, 0.3576616, 0.05563683, 0.2588608, 0.228018, 0.1071489, 0.3553579, 0.05879603, 0.4448834, 0.03138342, 0.7765406, 0.02612486, 0.7765406, 0.02612486, 0.8341555, 0.02207492, 0.8341555, 0.02207492, O
0.9184245, 0.156767, 0.9865225, 0.3084513, 0.9886925, 0.4800536, 0.9179618, 0.6923833, 0.755618, 0.8684686, 0.6777033, 0.9320236, 0.4011368, 0.9899812, 0.1056208, 0.8646485, 0.06080902, 0.807577, 0, 0.6323887, 0.02813295, 0.4442829, 0.08548284, 0.3526087, 0.2072068, 0.206674, 0.3815534, 0.07574127, 0.474538, 0.03659455, 0.7098538, 0.006521401, 0.8525976, 0.02660053, 0.9243637, 0.08879125, 0.9834415, 0.09588885, 0.9031047, 0, 0.9031047, 0, O
0.7536978, 0.1307517, 0.8416733, 0.2295011, 0.9294759, 0.3096798, 0.9833239, 0.3711139, 1, 0.5459899, 0.9683205, 0.6535367, 0.917075, 0.7509851, 0.7542245, 0.9071216, 0.6769888, 0.9566641, 0.5636281, 1, 0.4518823, 0, 0.3131845, 0.9782689, 0.1143902, 0.8791566, 0.05681873, 0.8180193, 0.01135212, 0.6907923, 0.01499104, 0.4651427, 0.05756936, 0.324896, 0.1085855, 0.2312597, 0.3232358, 0.06484944, 0.4518823, 0, 0.4518823, 0, O
0.5553891, 0.9618554, 0.2826263, 0.9607341, 0.1139866, 0.8407227, 0.04787679, 0.7593591, 0.02722663, 0.4560534, 0.03621051, 0.3360698, 0.115851, 0.1625163, 0.3154293, 0.04013465, 0.5477827, 0.0101342, 0.822544, 0.0227665, 0.884721, 0.09543573, 0.9650979, 0.2377376, 1, 0.4165694, 0.9498367, 0.5789614, 0.8491059, 0.7150839, 0.7989107, 0.7604082, 0.6733645, 0.8145893, 0.6221799, 0.8036425, 0.6087273, 0.7471856, 0.609427, 0.3549463, 0.609427, 0.3549463, O
0.9538246, 0.3913793, 0.9738795, 0.6379763, 0.83526, 0.7959652, 0.7804388, 0.8592988, 0.5695598, 0.9683798, 0.3406793, 0.962413, 0.2302398, 0.9414995, 0.06808087, 0.8009698, 0, 0.6457963, 0.02810949, 0.5339638, 0.09058781, 0.2491239, 0.1534644, 0.1612384, 0.2597983, 0.08385437, 0.4504391, 0, 0.5417083, 0.007045865, 0.6799335, 0.07229715, 0.7985433, 0.1630425, 0.8713693, 0.201414, 0.9235891, 0.229265, 0.9004125, 0.2315201, 0.9004125, 0.2315201, O
0.5993996, 0.9301596, 0.3893848, 1, 0.2579991, 0.9497131, 0.05329558, 0.830768, 0, 0.6487609, 0.002302733, 0.4242965, 0.1622085, 0.1852769, 0.2300724, 0.1064991, 0.4700583, 0, 0.715898, 0.06277975, 0.8697117, 0.1992924, 0.9674258, 0.3859233, 1, 0.4822877, 0.9564819, 0.7282583, 0.8778327, 0.8353671, 0.8432021, 0.8787043, 0.7258223, 0.8968874, 0.6170357, 0.8887411, 0.5937183, 0.7887546, 0.6230015, 0.4737333, 0.6230015, 0.4737333, O
0.9648486, 0.4147397, 0.9648486, 0.4147397, 0.9102378, 0.7765461, 0.7721359, 0.9354328, 0.6583399, 0.9871906, 0.3702771, 0.9542834, 0.1229501, 0.8296576, 0.005170629, 0.6388019, 0.01361219, 0.5333166, 0.009303176, 0.3108987, 0.09850145, 0.1539424, 0.2656854, 0.03360394, 0.366354, 0.002993054, 0.5537848, 0, 0.7790979, 0.08175611, 0.8459303, 0.1367255, 0.9286467, 0.2427509, 0.9511263, 0.29504, 0.9934537, 0.3480941, 0.9503994, 0.1809836, 0.9503994, 0.1809836, O
0.8690045, 0.2576222, 1, 0.5090535, 0.9949303, 0.6027378, 0.964258, 0.7009867, 0.8391827, 0.8597744, 0.7411441, 0.9280737, 0.4598, 1, 0.23899, 0.9626393, 0.1357986, 0.9090959, 0.07770411, 0.8239199, 0.01144795, 0.6237482, 0.001648636, 0.4100437, 0.05068908, 0.3074569, 0.2029276, 0.106238, 0.2732081, 0.07141785, 0.5091815, 0, 0.7073463, 0.0539878, 0.7714421, 0.1000264, 0.8271717, 0.1268963, 0.8340249, 0.09929055, 0.8340249, 0.09929055, O
