X0, Y0, X5, Y5, X10, Y10, X15, Y15, X20, Y20, X25, Y25, X30, Y30, X35, Y35, X40, Y40, X45, Y45, X50, Y50, X55, Y55, X60, Y60, X65, Y65, X70, Y70, X75, Y75, X80, Y80, X85, Y85, X90, Y90, X95, Y95, X100, Y100, Symbol
0.9216893, 0.4227766, 0.9995068, 0.7404581, 0.8778179, 0.908787, 0.5110569, 0.9898783, 0.2043436, 0.9398928, 0.01606126, 0.6990969, 0, 0.6488089, 0.6676833, 0.5591754, 0.8506159, 0.6251242, 0.7480586, 0.7262301, 0.5594828, 0.7176144, 0.3438928, 0.6012365, 0.2921851, 0.4405403, 0.4788125, 0.3095297, 0.7479828, 0.3037575, 0.6993045, 0.3937775, 0.4429939, 0.3759843, 0.3377905, 0.2359747, 0.3891031, 0.07294174, 0.502603, 0.002965897, 0.5889938, 0, Tornado
1, 0.9188097, 0.7952266, 0.9694775, 0.4897206, 0.9848056, 0.1246575, 0.9417401, 0.04267587, 0.8402182, 0.07754511, 0.6354082, 0.3479823, 0.5382604, 0.7076407, 0.5369267, 0.7861393, 0.6195854, 0.5097572, 0.6482887, 0.6567671, 0.002848076, 0.1741337, 0.4297572, 0.1546342, 0.4165165, 0.6181733, 0.2541378, 0.7343959, 0.3248348, 0.5696637, 0.3774847, 0.4426825, 0.3362265, 0.3140963, 0.1801875, 0.4175118, 0.07592563, 0.6415015, 0, 0.6567671, 0.002848076, Tornado
0.9864928, 0.546265, 0.9414369, 0.7964208, 0.8086302, 0.9710948, 0.4818895, 0.9888703, 0.06571195, 0.9103739, 0.02529349, 0.6902262, 0.07052986, 0.6326118, 0.6116539, 0.5147666, 0.6867086, 0.6209357, 0.4705352, 0.6579214, 0.6614373, 0.08632953, 0.06361911, 0.405924, 0.4491347, 0.2153987, 0.6890317, 0.2722009, 0.6691954, 0.3850708, 0.3879752, 0.3368112, 0.2451805, 0.2095858, 0.3168998, 0.1180225, 0.5091048, 0.01310057, 0.6518469, 0.03398173, 0.6614373, 0.08632953, Tornado
0.9713461, 0.489712, 0.9810929, 0.7062832, 0.9606404, 0.8879361, 0.757328, 0.9828436, 0.1753983, 0.9563666, 0.01521581, 0.7907866, 0.1069612, 0.6812606, 0.7836472, 0.5801722, 0.8308245, 0.6416131, 0.5988933, 0.6571336, 0.280202, 0.5318956, 0.2893344, 0.3812343, 0.7282227, 0.3101483, 0.8326415, 0.3372065, 0.6914302, 0.4025375, 0.369588, 0.2790185, 0.3365101, 0.1211271, 0.4957024, 0.0443707, 0.5854956, 0, 0.6357929, 0.03792564, 0.6526415, 0.0316321, Tornado
0.9793683, 0.6580295, 0.9692112, 0.8381911, 0.6957263, 0.9913448, 0.3076527, 0.9886273, 0.1039136, 0.9120136, 0.05272165, 0.647615, 0.4205382, 0.615417, 0.7929211, 0.6108768, 0.7438867, 0.6910297, 0.453896, 0.7129334, 0.1640624, 0.6021256, 0.04092048, 0.3977122, 0.3806782, 0.2210826, 0.6697225, 0.2691161, 0.8358768, 0.3517749, 0.7418216, 0.4233186, 0.3682951, 0.2889106, 0.2956126, 0.1813015, 0.3723178, 0.07553323, 0.5074793, 0.004680745, 0.514204, 0.005228027, Tornado
0.8876431, 0.4638058, 0.9916492, 0.7593097, 0.9882992, 0.8918518, 0.5164058, 1, 0.2284606, 0.9494873, 0, 0.755378, 0.1899447, 0.6370522, 0.8132677, 0.5899338, 0.9768661, 0.6473762, 0.5820588, 0.6973659, 0.1987979, 0.6053954, 0.08601749, 0.4613687, 0.470136, 0.3167011, 0.7101603, 0.2993471, 0.7661881, 0.3724876, 0.416512, 0.3719758, 0.2103937, 0.2419378, 0.3893869, 0.1395893, 0.5623536, 0.01450573, 0.6709769, 0.02770739, 0.7084193, 0.02346474, Tornado
0.9994133, 0.6052013, 0.9780666, 0.8419471, 0.7739096, 0.9559726, 0.4642066, 1, 0.1598158, 0.9548541, 0.03838447, 0.7618011, 0.2044258, 0.692497, 0.667118, 0.6287856, 0.8591369, 0.6949821, 0.5451397, 0.70368, 0.2091794, 0.6041316, 0.1182079, 0.4125607, 0.4621923, 0.3548289, 0.8623308, 0.358265, 0.7503371, 0.4436162, 0.4512816, 0.4360999, 0.2462896, 0.2772252, 0.2909886, 0.1959211, 0.4695458, 0.0517029, 0.6446858, 0.01932932, 0.651125, 0.03516182, Tornado
1, 0.3412747, 0.9764717, 0.7043257, 0.8983241, 0.8471199, 0.5128902, 0.9842666, 0.1484258, 0.9284731, 0, 0.7697714, 0.2818516, 0.5635028, 0.7866113, 0.5431452, 0.8483174, 0.6177117, 0.5258396, 0.6154603, 0.2102791, 0.5005726, 0.2138647, 0.3052774, 0.6093925, 0.2355813, 0.7233542, 0.3237416, 0.5264986, 0.3974569, 0.2036782, 0.2762353, 0.2567566, 0.1799458, 0.4171619, 0.0468806, 0.752857, 0.0132653, 0.7487188, 0.03763837, 0.7250245, 0.08523848, Tornado
0.9110686, 0.8002306, 0.9206861, 0.9438547, 0.8790343, 0.9670372, 0.6043625, 0.9958994, 0.2878774, 0.9756095, 0.02717077, 0.8294393, 0.05798195, 0.6434308, 0.2572581, 0.5475817, 0.685602, 0.6116473, 0.8281637, 0.6915267, 0.4723949, 0.7140114, 0.2639112, 0.6113231, 0.2123478, 0.4688395, 0.7060167, 0.3449325, 0.9994372, 0.3988805, 0.8471501, 0.5172251, 0.5513566, 0.4374757, 0.4374574, 0.2847432, 0.5785565, 0.1823447, 0.750927, 0.0469828, 0.7358567, 0, Tornado
0.9966509, 0.7826873, 0.956853, 0.9147663, 0.8010317, 0.9598241, 0.3219197, 0.9835737, 0.01446094, 0.8897684, 0.05954362, 0.6672962, 0.1617658, 0.6393914, 0.6768922, 0.5962456, 0.6826261, 0.7120523, 0.4456912, 0.7234, 0.2300305, 0.5976827, 0.2168703, 0.4908801, 0.5664966, 0.320221, 0.7294047, 0.3985494, 0.6620377, 0.4975416, 0.4581376, 0.5045943, 0.2483386, 0.3832779, 0.3598772, 0.1881901, 0.4544338, 0.1361623, 0.5347254, 0, 0.6143009, 0.03011887, Tornado
0.9032577, 0.4816178, 0.9627732, 0.6684126, 0.9072409, 0.8809977, 0.7212223, 0.979063, 0.2463746, 0.9695253, 0.005596519, 0.8494009, 0.1627854, 0.6271574, 0.6868808, 0.5473478, 1, 0.5976123, 0.7163357, 0.6956316, 0.3816999, 0.6327146, 0.1725887, 0.457051, 0.343485, 0.3226877, 0.6951684, 0.2717237, 0.7294768, 0.3747707, 0.4185468, 0.3742059, 0.2900463, 0.2173356, 0.3715773, 0.1583804, 0.6478077, 0.01741357, 0.6829036, 0.0617701, 0.712301, 0.04676941, Tornado
0.9084595, 0.5136468, 0.9938874, 0.754274, 0.8718674, 0.925497, 0.5630959, 1, 0.1759413, 0.9218842, 0.6065643, 0.0234352, 0, 0.7139457, 0.6841723, 0.4983728, 0.8469535, 0.574784, 0.6282103, 0.6552825, 0.6065643, 0.0234352, 0.2401641, 0.4849131, 0.3142495, 0.2720333, 0.7431813, 0.2198035, 0.755509, 0.3367987, 0.4497628, 0.4236009, 0.2233547, 0.3063373, 0.2450954, 0.1093541, 0.4527096, 0.0388505, 0.5834275, 0, 0.6065643, 0.0234352, Tornado
